"diffusion_input","diffusion_output_1_heat","diffusion_output_1_rank","diffusion_output_2_heat","diffusion_output_2_rank","diffusion_output_3_heat","diffusion_output_3_rank","diffusion_output_4_heat","diffusion_output_4_rank","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","8.922920923328858E-5","13539","9.820851393155445E-5","13374","9.177471900843425E-5","13470","7.39434350121103E-5","13726","1.0027151667202278E-4","12826","PTCHD3","false","PTCHD3"
"0.0","0.005070852932508812","534","0.00350986024282871","1763","0.005108067004683","542","0.003596574242864623","1322","0.0036067270946382513","1423","RALBP1","false","RALBP1"
"0.0","4.8102074361268426E-4","6998","4.6655036928544704E-4","7355","4.870872008342489E-4","7043","3.556182298074961E-4","7445","4.224975016501028E-4","6977","ABCC6","false","ABCC6"
"0.0","3.151804607290205E-4","8663","2.51473321768113E-4","9814","2.9818675550499194E-4","8926","2.7282020663733946E-4","8633","2.8828417806858216E-4","8583","STX2","false","STX2"
"0.0","2.4204986254482011E-4","9730","2.2468295633842433E-4","10281","2.3640483546263352E-4","9868","1.5459489819053828E-4","11037","2.060894992339145E-4","9973","MITD1","false","MITD1"
"0.0","8.732806854568146E-4","5243","0.0033866790415411846","1895","0.0033409014536155634","1964","0.003240960888811833","1802","0.003274707315543533","1808","PTRH2","false","PTRH2"
"0.0","3.7050919518426804E-4","7992","4.031113666299034E-4","7920","3.63877029180564E-4","8119","2.859574028137689E-4","8431","3.3199897273535387E-4","7980","ATP6V1D","false","ATP6V1D"
"0.0","0.004160726565853188","980","0.004198511660252636","1023","0.004105791129105671","1081","0.0032474036862716804","1793","0.0014373843786494556","3561","EGFL7","false","EGFL7"
"0.0","3.1329742502875593E-4","8680","3.2162520812646476E-4","8825","3.0555220118101006E-4","8843","2.432325353536075E-4","9142","2.5714088244798203E-4","9077","DSTYK","false","DSTYK"
"0.0","1.8040053142244928E-4","10889","1.8273785781939617E-4","11092","1.9081371486900155E-4","10741","1.504488363183992E-4","11148","1.699900579239063E-4","10806","BTBD3","false","BTBD3"
"0.0","0.0011622005118227616","4569","0.0011526502209378228","4746","0.001145198575283015","4723","4.243253255391942E-4","6690","0.0010744059984846472","4226","TRAFD1","false","TRAFD1"
"0.0","0.0014762248887377116","4061","0.0014661756458491735","4207","0.0014577190372661556","4128","4.5773325836916026E-4","6362","0.0014140941391936482","3594","IST1","false","IST1"
"0.0","0.0014898876473800186","4039","0.0015206838394983574","4138","0.0014635923379054134","4117","9.108028728733472E-4","4163","0.0013699741337819312","3663","NDUFA9","false","NDUFA9"
"0.0","4.06573223657336E-4","7603","0.0037057292250733884","1521","0.003638526301256241","1599","0.0036493427661831767","1271","0.0036511658880921203","1371","ABCA2","false","ABCA2"
"0.0","4.1128551554262276E-4","7557","4.115988717900534E-4","7825","4.397430666082425E-4","7386","3.119033903600556E-4","8016","3.5750718470128315E-4","7663","POC1B","false","POC1B"
"0.0","0.0021007283157818937","3487","0.002118038727688634","3605","0.0021111291233338126","3622","0.0019731104005559523","3300","6.410579598528575E-4","5501","CNTRL","false","CNTRL"
"0.0","5.954330796638855E-4","6272","6.273566212136814E-4","6325","6.060143324062877E-4","6322","5.36736177134194E-4","5749","5.74429448060443E-4","5847","ZMPSTE24","false","ZMPSTE24"
"0.0","0.001089550704452993","4702","0.0010958799083388266","4846","0.0011117727847248075","4775","9.305075731920071E-4","4115","9.636386950587101E-4","4471","TOMM22","false","TOMM22"
"0.0","0.0010530921544594553","4793","0.0010780508469711235","4884","0.001060814012721309","4876","4.3972534392870444E-4","6531","9.676679399236076E-4","4460","RANBP6","false","RANBP6"
"0.0","1.4547534322423183E-4","11696","1.7313801657443275E-4","11277","1.758904725396153E-4","11035","1.457441288304485E-4","11270","1.5492098110290293E-4","11171","NLRP1","false","NLRP1"
"0.0","8.905077461140891E-4","5176","9.402353747845888E-4","5216","9.329889428582054E-4","5172","7.617948579531602E-4","4604","8.422206750932386E-4","4821","CYC1","false","CYC1"
"0.0","6.260648997901412E-4","6121","0.0020416184384423565","3672","0.0019898798762980467","3718","0.00197772441395343","3298","0.0019202211691812722","3106","ATP1A3","false","ATP1A3"
"0.0","2.530835131588133E-4","9545","2.5911118843489423E-4","9696","2.5532177271096187E-4","9568","1.8603377184965835E-4","10264","1.9446338318770522E-4","10242","ATP1A2","false","ATP1A2"
"0.0","0.002477215850692149","2745","0.002516434911952584","2866","0.0025058915426749116","2919","0.0024165475907769888","2584","2.46860297406393E-4","9278","HTR6","false","HTR6"
"0.0","2.8944529819124464E-4","8997","0.0033560806158945697","1945","0.0033705461214128245","1928","0.0033523277188424083","1662","0.003342997016088448","1749","GJB5","false","GJB5"
"0.0","4.1599747743825075E-4","7521","4.282599644457837E-4","7672","4.271174073746548E-4","7504","3.3291177029176524E-4","7731","3.562910897566469E-4","7678","ATP4A","false","ATP4A"
"0.0","3.5105341124468575E-4","8219","3.7654345554828086E-4","8182","3.879170712125547E-4","7867","3.029669981237068E-4","8159","3.061486267263788E-4","8337","STAMBPL1","false","STAMBPL1"
"0.0","0.0011437289394666218","4606","0.0011520116193916706","4748","0.0011880741332092929","4640","4.945354246894974E-4","6049","0.0011330735020036343","4104","HIP1","false","HIP1"
"0.0","1.2993832372274256E-4","12132","1.3673771590034912E-4","12174","1.4151115539116308E-4","11874","1.0146809827761319E-4","12640","1.3009722132557085E-4","11829","LDLRAP1","false","LDLRAP1"
"0.0","3.2736218650818096E-4","8506","3.020628330910878E-4","9056","3.088926235644078E-4","8788","2.4833995942760066E-4","9054","2.8042426528139704E-4","8703","AMPH","false","AMPH"
"0.0","3.359602207177387E-4","8406","3.6099104121396406E-4","8357","3.427763105011151E-4","8376","2.488275572225574E-4","9044","3.2974664951215094E-4","8013","DNAJC6","false","DNAJC6"
"0.0","6.0260731728372036E-5","14719","7.184256258465297E-5","14358","6.447907540856285E-5","14570","4.860522509249695E-5","14961","6.807977456056125E-5","14134","ZFAT","false","ZFAT"
"0.0","1.2722459475664305E-4","12219","1.0984974247083993E-4","12972","1.195983371130203E-4","12521","8.132646944826456E-5","13445","1.0534568629320526E-4","12644","ZXDA","false","ZXDA"
"0.0","4.952671335200892E-5","15276","6.586818907609595E-5","14632","6.546342799296818E-5","14530","3.124531909858253E-5","16127","6.324184894653727E-5","14366","C3orf49","false","C3orf49"
"0.0","2.097235895901466E-4","10292","2.5504674807623115E-4","9759","2.3646887833950222E-4","9867","1.876644819096849E-4","10232","2.314560805516318E-4","9531","ZNF17","false","ZNF17"
"0.0","6.631921279162732E-5","14457","5.669447384625097E-5","15052","8.071502455505677E-5","13901","6.000806751376713E-5","14365","7.018979722149867E-5","14039","PIP5K1P1","false","PIP5K1P1"
"0.0","0.004054354501019362","1063","0.004019758160303598","1191","2.8720753533458037E-4","9079","0.00398799305831981","949","0.0040312069531843325","990","NOG","false","NOG"
"0.0","4.9472455580320834E-5","15279","4.903205811330356E-5","15464","4.4985512218501525E-5","15559","4.2705924409651574E-5","15337","3.706221057948764E-5","15861","PNPLA7","false","PNPLA7"
"0.0","1.3229522785973273E-4","12078","1.2551957890641864E-4","12514","1.459687175194983E-4","11743","1.386956301373183E-4","11456","1.2274347502313286E-4","12047","HPSE2","false","HPSE2"
"0.0","2.574756252562455E-4","9478","2.520699964185997E-4","9807","2.273414768904673E-4","10036","2.247808644500821E-4","9475","2.1891863611158948E-4","9754","DKK2","false","DKK2"
"0.0","5.756494651684032E-4","6398","6.38479599642812E-4","6272","6.282453961453171E-4","6198","4.747594958875884E-4","6212","5.410151378520171E-4","6063","ZNF460","false","ZNF460"
"0.0","1.3077234464353737E-4","12108","1.5240906284813105E-4","11756","1.4325788128328066E-4","11821","9.127688457349961E-5","13012","1.1607019045061856E-4","12260","ZNF677","false","ZNF677"
"0.0","1.4179361443225885E-4","11806","1.5436870138180747E-4","11700","1.2790890925451463E-4","12276","1.0917780597810185E-4","12362","1.42262164261863E-4","11492","ZNF543","false","ZNF543"
"0.0","2.49862728972026E-4","9609","2.2222558798405548E-4","10321","2.390070201011249E-4","9821","2.091360607074513E-4","9761","2.2262860798515378E-4","9693","LRRTM4","false","LRRTM4"
"0.0","1.1215602940049301E-4","12682","1.235359708899446E-4","12565","1.0382610932579822E-4","13040","8.062018040696771E-5","13476","9.395404899835803E-5","13075","ZNF418","false","ZNF418"
"0.0","9.916398393024452E-5","13120","1.2749354943316144E-4","12454","1.256477135318741E-4","12337","1.0002059543568652E-4","12686","9.923717534441123E-5","12869","MAP10","false","MAP10"
"0.0","2.1665671441994832E-4","10167","2.4928987817789643E-4","9859","2.390179599216083E-4","9818","2.1317714376452562E-4","9688","1.7954927386159707E-4","10567","FOXF2","false","FOXF2"
"0.0","2.595199440553572E-4","9444","2.489897689147431E-4","9864","2.2455028082951617E-4","10080","1.8125815953533723E-4","10383","2.3708131256001215E-4","9435","ZNF514","false","ZNF514"
"0.0","5.840729452162028E-4","6348","7.018417987735577E-4","5985","7.214673194339889E-4","5814","4.850116048258747E-4","6116","6.579867256547424E-4","5436","GLI4","false","GLI4"
"0.0","1.2717994032589196E-4","12220","1.6872819934656854E-4","11359","1.439488712681752E-4","11798","1.6439089521415177E-4","10801","1.5538795992712048E-4","11163","FEZF1","false","FEZF1"
"0.0","6.916781962665776E-5","14335","8.375172222834744E-5","13916","8.392016080130494E-5","13793","4.930986263016503E-5","14924","7.883680558311502E-5","13678","ZXDB","false","ZXDB"
"0.0","9.808454327150644E-5","13174","9.678164796160848E-5","13437","1.064631576893381E-4","12950","6.591346196896703E-5","14078","8.890666104091091E-5","13284","NAP1L2","false","NAP1L2"
"0.0","1.3968754569208607E-4","11870","1.5878880680134317E-4","11601","1.6713505194206461E-4","11222","1.2672908703253253E-4","11800","1.1801671822815634E-4","12201","CENPW","false","CENPW"
"0.0","6.222605647001097E-5","14637","7.163412177159754E-5","14363","6.435458548650371E-5","14576","4.296959622442892E-5","15309","5.8111774536248174E-5","14612","ZNF416","false","ZNF416"
"0.0","2.1005194987309682E-4","10287","2.5391271070953145E-4","9780","2.1188446236592175E-4","10323","1.8449140887955278E-4","10302","2.3232519601934217E-4","9509","MXD3","false","MXD3"
"0.0","2.273297432312199E-4","9964","2.302933758311162E-4","10182","1.8271008628768687E-4","10906","1.8509882186437308E-4","10287","1.9470153468919996E-4","10238","ZNF517","false","ZNF517"
"0.0","2.75511497383812E-4","9190","2.608915030076274E-4","9673","2.851214523759086E-4","9120","2.4249756309214086E-4","9150","2.3266047809737198E-4","9505","TSPYL6","false","TSPYL6"
"0.0","3.844968406383649E-4","7820","4.158489158326063E-4","7792","3.7074823797286966E-4","8037","3.034416690609875E-4","8151","3.75618362510956E-4","7450","ZNF169","false","ZNF169"
"0.0","1.375316659820352E-4","11939","1.3348657933236644E-4","12261","1.4029615951980428E-4","11903","1.2663979212873463E-4","11805","1.3300456235146074E-4","11738","ZNF544","false","ZNF544"
"0.0","0.0062194783117494375","330","0.003914997489289415","1293","0.006259554584669194","319","0.005474001639694845","436","0.00394125980511616","1057","KNOP1","false","KNOP1"
"0.0","1.0960919013074902E-4","12763","1.1820526290836938E-4","12722","1.1188618629807135E-4","12783","8.503004801991441E-5","13285","1.0791764147284713E-4","12548","ZNF816","false","ZNF816"
"0.0","3.1863122303792124E-4","8620","3.96198100023151E-4","7999","3.567821685259887E-4","8194","3.069668800366386E-4","8091","3.465524559923262E-4","7797","ZNF331","false","ZNF331"
"0.0","3.162338578727315E-5","16422","2.6768111373167008E-5","16905","3.1557976973647825E-5","16463","1.1655456130730916E-5","18072","3.0405792778608627E-5","16333","ZNF311","false","ZNF311"
"0.0","3.0724990341978077E-4","8754","3.893599982128818E-4","8069","3.5006703284618223E-4","8265","2.976617159886649E-4","8257","3.0070797642408936E-4","8409","ZNF550","false","ZNF550"
"0.0","2.0199478270310154E-4","10444","2.7933800996129347E-4","9394","2.4143774680695593E-4","9770","2.3085588235363368E-4","9372","2.5431188744081724E-4","9133","ZNF669","false","ZNF669"
"0.0","1.3857163586269207E-4","11911","1.473351695714916E-4","11883","1.3318918785887028E-4","12122","1.0863107521837809E-4","12378","1.3047191091976792E-4","11811","ZNF354C","false","ZNF354C"
"0.0","5.42173031394266E-5","15014","5.319957881052113E-5","15229","5.896477372470506E-5","14832","3.98705667680934E-5","15538","4.565812088424241E-5","15294","ZNF214","false","ZNF214"
"0.0","1.2299523365686893E-4","12362","1.4682827743049722E-4","11890","1.2124067712789278E-4","12464","1.0596985381795735E-4","12465","1.3762573686047937E-4","11611","ZNF223","false","ZNF223"
"0.0","2.251640278651639E-4","9998","2.54566885541026E-4","9772","1.9210131798549882E-4","10717","2.386043377666244E-4","9204","2.5151059885598827E-4","9189","ZNF264","false","ZNF264"
"0.0","0.002282899753729737","3113","0.002304282084040425","3246","0.0022765658372721972","3355","0.0021979401304858762","3012","4.100130696273881E-4","7095","ASPM","false","ASPM"
"0.0","6.943943277160751E-4","5812","7.392503982136583E-4","5833","7.490257732969334E-4","5709","5.031887554585702E-4","5976","6.806750493796199E-4","5358","ZNF687","false","ZNF687"
"0.0","5.439997985934305E-4","6584","5.790833868179237E-4","6600","5.672058601244014E-4","6518","4.674993270381747E-4","6275","5.637013217622868E-4","5911","ZNF707","false","ZNF707"
"0.0","6.567858143269853E-5","14481","6.604451360153801E-5","14617","7.661586618180515E-5","14049","4.992833405584203E-5","14896","5.826564580204041E-5","14602","TAC1","false","TAC1"
"0.0","0.0028913553551456342","2204","0.0028990879034455704","2370","0.002944825354805245","2352","4.336045715584046E-4","6598","0.0028713431507277204","2073","TAF1D","false","TAF1D"
"0.0","1.5377909260473222E-4","11477","1.6057986983694035E-4","11553","1.6436003021095833E-4","11277","1.3490538981582258E-4","11560","1.3682864837530193E-4","11631","RIPPLY1","false","RIPPLY1"
"0.0","3.805507328127169E-4","7862","4.2312161001401124E-4","7724","3.95550647359105E-4","7790","2.638853694197415E-4","8795","3.618498394959937E-4","7606","HOXD13","false","HOXD13"
"0.0","9.779456347879922E-5","13185","1.1234917974756097E-4","12913","1.053552638973868E-4","12983","8.379408671615757E-5","13341","1.1986357094869459E-4","12128","PHOX2A","false","PHOX2A"
"0.0","0.0042511534969186795","911","0.004320032826342767","935","0.004316039727378607","906","0.0022379365430064265","2926","0.0029588275986754133","2010","NLE1","false","NLE1"
"0.0","0.002555082984240534","2603","0.0025861095792704533","2726","0.002583201158606704","2753","0.002497759192700176","2442","2.8455727431117274E-4","8635","CDK10","false","CDK10"
"0.0","2.30694214036079E-4","9900","2.472171952474377E-4","9888","2.469975968270194E-4","9692","1.663094893955664E-4","10757","2.155935237119505E-4","9813","LIN52","false","LIN52"
"0.0","4.3554152885659535E-4","7352","5.002517763702491E-4","7101","4.285398803575653E-4","7486","4.0609127116634163E-4","6869","4.5505984962970926E-4","6679","NUCB1","false","NUCB1"
"0.0","8.941099143472314E-5","13534","9.770605016079865E-5","13400","1.0191930584423167E-4","13112","6.589625989482934E-5","14081","8.067439283474696E-5","13603","AOX1","false","AOX1"
"0.0","0.0012888838015968308","4330","0.0013200729804841228","4419","0.0012996393208728966","4397","2.7281143031563705E-4","8634","0.0013009996428989434","3777","PELI2","false","PELI2"
"0.0","1.3856028369755213E-4","11912","1.5609140003075076E-4","11664","1.5409937174942006E-4","11534","1.4720225776383285E-4","11228","1.6306907418356576E-4","10977","SAPCD2","false","SAPCD2"
"0.0","0.001140389544779078","4612","0.0011208114730760434","4807","0.0011646805922465166","4678","4.336141254672921E-4","6597","0.0010864769753851419","4202","PELI1","false","PELI1"
"0.0","0.003969847668176061","1128","0.003982079907419308","1215","0.0039716149027089614","1203","0.003916266698164412","991","2.916372172475376E-4","8544","KLHL15","false","KLHL15"
"0.0","2.4181759186592665E-4","9735","2.4247150280131503E-4","9969","2.281805167041255E-4","10019","1.8950649454932807E-4","10187","2.2360246305243027E-4","9675","SCOC","false","SCOC"
"0.0","0.003588992014829754","1487","0.005539686830833665","494","0.0026456197334770422","2629","0.005577812443457275","417","0.005359883587269139","433","DEFA1","false","DEFA1"
"0.0","0.0034047087900986495","1681","0.005504092317578365","505","0.005523344858403816","444","0.0033757721973748994","1620","0.005309179247206598","438","BRIX1","false","BRIX1"
"0.0","6.306123179997763E-4","6098","6.657828585177438E-4","6138","6.525122143176496E-4","6084","6.006922405500377E-4","5331","5.305855963554103E-4","6129","KIF7","false","KIF7"
"0.0","4.036854925406689E-4","7628","4.3821961967728453E-4","7587","4.2447578881994253E-4","7523","3.617972400656535E-4","7369","4.2411447599864123E-4","6954","LMO1","false","LMO1"
"0.0","1.626494122243325E-4","11267","2.4219529180945278E-4","9977","2.2051758685322825E-4","10150","2.122699362034005E-4","9706","2.167708177603595E-4","9790","RGS17","false","RGS17"
"0.0","0.004663551973123668","671","1.541929635474285E-4","11705","0.004657922161124195","694","0.00465735026755964","607","0.0046634415694303535","584","IGFBP7","false","IGFBP7"
"0.0","7.904498654389856E-5","13912","7.188554939880863E-5","14355","6.924052380735239E-5","14362","4.250342240001076E-5","15353","7.106154403518449E-5","13990","HID1","false","HID1"
"0.0","1.9927393746870935E-4","10513","2.1641339406184594E-4","10433","2.1884815511836772E-4","10184","1.9737032300466174E-4","10005","1.9031904055239867E-4","10321","CCNJL","false","CCNJL"
"0.0","3.953614047586136E-5","15861","3.9973401210419114E-5","15977","3.9639946114375014E-5","15902","1.842351974735419E-5","17274","3.1163370639146984E-5","16289","SPDYE1","false","SPDYE1"
"0.0","4.1871823494758255E-4","7489","4.88991922289658E-4","7186","4.682702188836594E-4","7163","3.2707618744658764E-4","7815","4.568335184040542E-4","6659","BCL11B","false","BCL11B"
"0.0","2.079955936399594E-4","10324","2.053166194814088E-4","10645","2.0016503589421455E-4","10555","1.6431330460231483E-4","10803","1.8472963760431254E-4","10448","SCLY","false","SCLY"
"0.0","0.0028314295544967887","2253","0.002840424366049418","2418","0.0028617169962094355","2426","2.015485365814744E-4","9907","0.0028057720542636524","2119","REC8","false","REC8"
"0.0","8.290145675963672E-5","13770","8.669666900159937E-5","13800","8.467432825635796E-5","13758","4.64562514555272E-5","15078","6.305430126589962E-5","14375","SPDYE7P","false","SPDYE7P"
"0.0","2.146863054500291E-5","17185","2.1444481715727295E-5","17317","2.1472702765767394E-5","17217","9.450423367930175E-6","18627","1.744185118351794E-5","17590","NOBOX","false","NOBOX"
"0.0","1.9295125971323086E-4","10645","1.791975795884273E-4","11151","2.00190240228724E-4","10553","1.6926131757710142E-4","10685","1.909932006257514E-4","10313","L3HYPDH","false","L3HYPDH"
"0.0","6.848841131842658E-5","14362","6.937064598234634E-5","14456","6.892995367186028E-5","14380","2.267290086936539E-5","16826","5.993502238374487E-5","14515","SPDYC","false","SPDYC"
"0.0","3.004008051720565E-4","8825","2.959995529071773E-4","9136","3.110070918482118E-4","8764","2.4824268970714526E-4","9055","2.7197213754540637E-4","8836","SPERT","false","SPERT"
"0.0","3.026136334471869E-4","8798","3.273237323488E-4","8753","2.859116875616793E-4","9102","2.634269358687409E-4","8808","2.9320518815797336E-4","8523","EGLN2","false","EGLN2"
"0.0","7.084512807940892E-4","5766","7.187918014489061E-4","5919","6.593993036410915E-4","6053","5.748448832276369E-4","5487","6.072758394121034E-4","5664","GLB1","false","GLB1"
"0.0","5.682106475506445E-4","6439","6.019014319147864E-4","6472","5.716328155415074E-4","6493","4.767022911892021E-4","6194","5.304239505268138E-4","6130","UBE2H","false","UBE2H"
"0.0","3.261145783987542E-4","8519","3.7568719163503947E-4","8194","3.5911041598905136E-4","8168","2.6784842894964544E-4","8721","3.240180913677297E-4","8092","PARP10","false","PARP10"
"0.0","0.0023527244174802067","2953","0.002380030434540644","3078","0.0023595064577136234","3186","0.002255215121683337","2883","4.296183369422219E-4","6903","THAP11","false","THAP11"
"0.0","4.8579298887953666E-4","6966","4.757094815321605E-4","7280","4.5717813459935E-4","7258","4.757256336343446E-4","6201","4.495846492283995E-4","6725","CARKD","false","CARKD"
"0.0","0.0015364197516910105","3993","0.0015355606521854656","4116","0.0015155494812718689","4062","5.343794020415803E-4","5763","0.0014663850354564335","3519","BMP2K","false","BMP2K"
"0.0","0.005442331509156531","464","0.0012113927357449933","4631","0.005469095202401212","458","0.004852020543886465","542","0.005361774367499839","432","S100A4","false","S100A4"
"0.0","0.0024606980463730867","2759","9.068389264298288E-4","5318","0.002487634974504468","2960","0.0022754673322880332","2843","0.0022782819824157417","2662","MYO5A","false","MYO5A"
"0.0","0.0020764485229453236","3518","0.0020979919936413437","3622","0.0021112784586441806","3621","0.0019779263844243093","3297","6.218157693181445E-4","5593","CNTROB","false","CNTROB"
"0.0","5.503405204445187E-4","6540","0.002470985583131668","2936","0.0024760898675606964","2981","0.002339307413833256","2703","0.002357529155182315","2540","BUB1","false","BUB1"
"0.0","0.0021000764296502153","3488","0.002122200887733225","3600","0.0021423644860101","3581","0.002065808337040372","3223","2.527693977902783E-4","9166","RPE","false","RPE"
"0.0","4.362399663740183E-4","7349","0.0036402009139539396","1602","0.0036067603841136004","1642","0.0035496078617864362","1390","0.0035515541962978744","1498","GORASP1","false","GORASP1"
"0.0","7.485145734929727E-4","5640","6.552608587068533E-4","6190","6.524631641118776E-4","6086","6.63454817784323E-4","5026","6.740760542078478E-4","5387","CTSA","false","CTSA"
"0.0","1.808862891227085E-5","17713","1.805767415706273E-5","17705","1.807722830733226E-5","17607","8.749700301468335E-6","18793","1.41898332210325E-5","17961","LOC100419906","false","LOC100419906"
"0.0","4.0012202315865554E-5","15825","4.427348051384771E-5","15722","3.6360088139115314E-5","16117","3.2266233409158564E-5","16045","3.370150201414052E-5","16116","MT1E","false","MT1E"
"0.0","4.213730792437607E-4","7469","4.4831692893923915E-4","7500","4.283856844614843E-4","7490","2.985987216878735E-4","8236","3.7083762312470483E-4","7502","LIN37","false","LIN37"
"0.0","1.8565538290610324E-4","10786","1.982381320449973E-4","10773","2.084139647252798E-4","10394","1.5081380923348114E-4","11132","1.8274949749217423E-4","10488","SCN5A","false","SCN5A"
"0.0","4.333169342560195E-4","7369","4.657595675584771E-4","7362","4.5828965210553853E-4","7243","3.5556555395583684E-4","7446","3.592439331073368E-4","7639","MAPK15","false","MAPK15"
"0.0","3.7942643829075424E-5","15976","4.7888859179189165E-5","15536","4.7843399056154816E-5","15394","3.5570092611363355E-5","15812","4.475286644796015E-5","15344","CCNJ","false","CCNJ"
"0.0","4.626234382986322E-4","7138","5.052029324617856E-4","7067","4.4832962744860183E-4","7322","3.204620268836653E-4","7900","4.049692706373308E-4","7145","BTBD2","false","BTBD2"
"0.0","2.3047013801846996E-5","17067","5.69646502081317E-5","15031","5.6876570869185774E-5","14941","4.6197604516845177E-5","15097","5.238776838791163E-5","14913","ACKR4","false","ACKR4"
"0.0","6.164870261492419E-5","14667","7.379251612155674E-5","14285","6.904564857536365E-5","14376","5.590773248750822E-5","14568","6.061707901016872E-5","14480","IL15RA","false","IL15RA"
"0.0","2.813273970630871E-4","9114","3.1401801035918004E-4","8909","2.9809109994752243E-4","8928","2.6292763647561883E-4","8818","2.8027259230730105E-4","8705","ID3","false","ID3"
"0.0","5.907647362822968E-4","6300","6.643305180530614E-4","6144","6.272628057077563E-4","6205","4.96355356166697E-4","6032","5.419145919276341E-4","6059","CDK20","false","CDK20"
"0.0","2.2763346711545174E-4","9959","2.0780927813662968E-4","10606","1.6518583043599141E-4","11255","2.0893461296869325E-4","9765","2.3995507527012003E-4","9381","TMEM54","false","TMEM54"
"0.0","3.847490051003766E-4","7813","3.945958415858726E-4","8022","3.9108875881845257E-4","7837","3.19493491998241E-4","7918","3.200055582873154E-4","8142","EIF5A2","false","EIF5A2"
"0.0","4.307817077824443E-5","15654","6.969697637983937E-5","14438","5.789307811590265E-5","14880","5.2201671991617344E-5","14752","6.282548825939436E-5","14387","IFITM2","false","IFITM2"
"0.0","0.0013225935227309644","4264","0.0013336367236575592","4399","0.001324948067324209","4348","2.2423556770196284E-4","9482","0.0012644689540727678","3847","ACOT13","false","ACOT13"
"0.0","0.0012236482043740705","4456","0.0011628962808426513","4722","0.0010758826210271336","4844","9.173983131940372E-4","4147","0.0010094817247356513","4376","ELAVL2","false","ELAVL2"
"0.0","4.557808377410267E-4","7183","4.6560691094767084E-4","7364","4.3763341879458136E-4","7412","3.9013247742270045E-4","7043","4.4459148072425157E-4","6778","APOO","false","APOO"
"0.0","0.0011902627313928175","4524","0.0013213136964809892","4417","0.001279489761809515","4436","9.598064510713666E-4","4054","0.0011535125917902691","4062","AURKAIP1","false","AURKAIP1"
"0.0","2.3133522974125526E-4","9887","2.3941312937815698E-4","10021","2.3857971868382918E-4","9827","1.8204810066435812E-4","10365","1.753696482685798E-4","10681","NACA2","false","NACA2"
"0.0","0.0016450829034666463","3887","0.001706725776703691","3936","0.0016722026400416126","3929","0.0012394139654428738","3685","0.0014860051871090772","3498","SAP18","false","SAP18"
"0.0","6.290977012605725E-4","6109","6.533307151457508E-4","6203","6.843372335844298E-4","5959","5.390208796100094E-4","5729","5.646875383183143E-4","5904","ATP5L","false","ATP5L"
"0.0","0.014148488269186296","67","0.00992326229290597","113","0.014173741193343388","72","0.010775777347773298","107","0.008169928409318884","158","S100A6","false","S100A6"
"0.0","9.63348346418019E-5","13233","1.0501730358051621E-4","13146","9.69532154212913E-5","13297","7.138528079374772E-5","13829","8.624807394049249E-5","13386","NCBP2-AS2","false","NCBP2-AS2"
"0.0","2.9576358404412724E-4","8907","3.8464166149584526E-4","8112","2.71747739258408E-4","9312","3.1935767250267094E-4","7920","3.7468217237855613E-4","7457","DHRS1","false","DHRS1"
"0.0","0.0024412770308292605","2790","0.002468960002193213","2938","0.0024300738493321272","3058","0.0023238765705205352","2734","7.505589733357377E-4","5083","VAT1","false","VAT1"
"0.0","3.8544333655527797E-4","7804","3.8679522846851537E-4","8094","3.757823574125452E-4","7975","3.2502377004798547E-4","7843","2.6556178196638307E-4","8947","COG7","false","COG7"
"0.0","0.0026883129310244806","2383","0.0026867532541586113","2567","0.0027027372234300637","2569","0.0020492241237243807","3240","0.0010217329592990345","4348","CLIC4","false","CLIC4"
"0.0","0.0011769763469965686","4550","0.0012695575287543794","4513","0.0011931062714189877","4627","0.0010208381796776701","3939","0.0010071455763072154","4382","IDH2","false","IDH2"
"0.0","0.0016281976125691333","3902","0.0016389153732390537","4015","0.0015991223189009808","3990","6.351504636346259E-4","5159","0.0015217439330572537","3459","SARNP","false","SARNP"
"0.0","0.002336429958400795","2990","0.002378655550170093","3082","0.002379639301728878","3149","0.0022012358270823667","3007","9.311045262969287E-4","4562","OAT","false","OAT"
"0.0","7.016837046761699E-4","5790","7.070245980219509E-4","5969","7.120746480639301E-4","5848","5.852802744659843E-4","5422","5.633449205294054E-4","5914","IDH1","false","IDH1"
"0.0","8.344217022511387E-4","5364","8.152347713094722E-4","5607","8.143633104655667E-4","5518","6.617951263163601E-4","5034","6.755385301157411E-4","5379","CBS","false","CBS"
"0.0","0.0033594896565375602","1750","0.003382066152367377","1905","0.0034018912894283313","1888","0.0022681266373328793","2857","0.001953190602199755","3084","PRDX6","false","PRDX6"
"0.0","0.002273240720262678","3133","8.825721242058748E-4","5393","0.0022018049342412724","3466","0.0022919270108553527","2811","0.002296551056583579","2636","NOMO1","false","NOMO1"
"0.0","7.533177735810842E-4","5632","7.985084814957916E-4","5660","7.489773439728743E-4","5710","6.861275176901761E-4","4920","7.307124049435916E-4","5152","GLG1","false","GLG1"
"0.0","6.878169091640215E-4","5843","5.978625485022591E-4","6493","6.056268244392916E-4","6324","6.423178511697403E-4","5131","6.107331844015731E-4","5646","APOD","false","APOD"
"0.0","0.0012732957761358373","4351","0.0012802185345916779","4486","0.0013111260616541034","4371","5.981325924955252E-4","5341","0.001115607607667315","4133","GOT2","false","GOT2"
