"diffusion_input","diffusion_output_1_heat","diffusion_output_1_rank","diffusion_output_2_heat","diffusion_output_2_rank","diffusion_output_3_heat","diffusion_output_3_rank","diffusion_output_4_heat","diffusion_output_4_rank","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","3.2707405756496E-4","12214","3.2581148527225414E-4","12464","3.697038438978703E-4","11809","3.3943424344938923E-4","11778","3.625113624984388E-4","11578","PPIAL4G","false","PPIAL4G"
"0.0","4.523699586698882E-4","10909","4.432687671265229E-4","11242","4.5144522337080045E-4","10985","3.9704513726423525E-4","11165","4.166829037726453E-4","10995","DEF8","false","DEF8"
"0.0","1.5794547653565883E-4","14677","1.3764415023193545E-4","15217","1.4599150054543588E-4","14952","1.171863196680891E-4","15279","1.3333766735696543E-4","14992","FRMPD2","false","FRMPD2"
"0.0","3.6168829071583913E-4","11825","4.357188738999288E-4","11306","3.9357114459239514E-4","11562","3.9322969227809475E-4","11205","3.7188315868760954E-4","11461","CIDEB","false","CIDEB"
"0.0","4.256816045094263E-4","11158","4.945381989787738E-4","10789","4.862328832566741E-4","10695","3.546566970834706E-4","11621","4.26186824031899E-4","10895","ETV7","false","ETV7"
"0.0","5.366709939301129E-4","10197","5.477938364621592E-4","10391","5.010736246859796E-4","10569","4.6757418181930354E-4","10473","3.813207840517935E-4","11361","CSPG5","false","CSPG5"
"0.0","3.766947542092341E-4","11647","4.038701352978936E-4","11613","3.9855688372996307E-4","11506","3.114875453553294E-4","12143","3.0664525273066504E-4","12221","C15orf41","false","C15orf41"
"0.0","4.129002239445902E-4","11285","4.1854802369172407E-4","11480","4.133587482225889E-4","11363","3.7711996907353196E-4","11387","4.0826591056774793E-4","11083","SZRD1","false","SZRD1"
"0.0","3.5209716083106293E-4","11937","3.5946718558717684E-4","12053","3.2010733529391457E-4","12362","2.57822009443881E-4","12819","3.2180202689088806E-4","12030","ACSS2","false","ACSS2"
"0.0","1.0764098212058059E-4","15715","1.1143225368555825E-4","15763","1.1079600216105359E-4","15678","7.43247027000414E-5","16359","1.0691295961959529E-4","15599","ACER3","false","ACER3"
"0.0","1.6241320746232432E-4","14604","1.965136517933825E-4","14187","1.593810027041652E-4","14709","1.6665071612774815E-4","14282","1.6646769532120692E-4","14363","ESAM","false","ESAM"
"0.0","2.3278433989249171E-4","13465","2.144326339441279E-4","13924","2.3312117698789548E-4","13541","2.0974554222756442E-4","13579","1.9242771167243908E-4","13891","HMGB3P1","false","HMGB3P1"
"0.0","2.3403266015725795E-4","13440","2.768844014317795E-4","13052","2.601801708625644E-4","13148","2.2868954581289734E-4","13279","2.3936856337907514E-4","13159","HBQ1","false","HBQ1"
"0.0","3.1897693154788967E-4","12314","2.7742211778107877E-4","13044","3.2773033996805564E-4","12274","2.4159055813026837E-4","13063","2.5451263621476607E-4","12917","LINC00152","false","LINC00152"
"0.0","2.3322577700278722E-4","13457","2.2415318897783468E-4","13800","2.1766870251724708E-4","13749","1.9922328289702677E-4","13740","1.839001820285887E-4","14034","CYP27A1","false","CYP27A1"
"0.0","0.00104547883112684","7108","0.0011559561499800471","6960","0.0011494381208996473","6817","4.927330218507204E-4","10218","0.0010661089438121078","6550","NXN","false","NXN"
"1.0","0.00908566173719761","224","0.8194509866211719","17","0.8195164486352245","19","0.8195643028423653","18","0.8108749343659709","20","CXCL2","false","CXCL2"
"0.0","1.0651038521563413E-4","15742","1.4518784837608235E-4","15064","1.4333946460229853E-4","14997","9.26070590033298E-5","15880","1.339216029522741E-4","14974","MYO15A","false","MYO15A"
"0.0","2.822939182710611E-4","12771","3.258488993558372E-4","12463","3.17450010802986E-4","12396","3.121825087126373E-4","12133","3.073665278894391E-4","12213","TEX28","false","TEX28"
"0.0","0.014419258286675729","91","0.014451036521096257","104","0.01440525075317813","107","0.0059008564985730625","729","0.008673127628410675","237","KCNIP1","false","KCNIP1"
"0.0","2.471141364633168E-5","18675","2.6052022248733787E-5","18628","2.5167966412938446E-5","18641","2.1026894818682538E-5","18707","2.2270146065665533E-5","18655","GSC","false","GSC"
"0.0","1.310681762784673E-4","15181","1.4196121852469288E-4","15117","1.2196466244830305E-4","15444","9.869454797230765E-5","15734","1.2443526888146088E-4","15177","EN2","false","EN2"
"0.0","1.4426563971576154E-4","14921","1.7443524564940215E-4","14561","1.5681333234093936E-4","14744","1.0233985908952764E-4","15640","1.5619961478697866E-4","14551","TBX1","false","TBX1"
"0.0","4.446464828278244E-5","17607","4.684746068947983E-5","17552","4.645546061316311E-5","17512","1.7380452716463316E-5","19099","4.3837905590757E-5","17473","BARHL1","false","BARHL1"
"0.0","3.0242267643117344E-4","12514","4.821820452764966E-4","10896","3.5221437557160837E-4","11994","4.6041759260451886E-4","10530","4.5965905766227503E-4","10570","KRTAP10-11","false","KRTAP10-11"
"0.0","1.1338984425125042E-4","15583","1.4081899105757037E-4","15146","1.334555173702712E-4","15198","1.1994629287170212E-4","15201","1.1360432258364876E-4","15432","HELT","false","HELT"
"0.0","7.86843235926937E-5","16477","8.575430365776768E-5","16372","8.330779172674302E-5","16378","6.142860792244326E-5","16827","6.502230695080887E-5","16757","IRX2","false","IRX2"
"0.0","1.2871144356532414E-4","15232","1.3625132812077984E-4","15258","1.333845769014138E-4","15199","1.0940637428596484E-4","15476","1.1978977356216493E-4","15288","IRX6","false","IRX6"
"0.0","3.8340544225001864E-4","11574","4.907491481855726E-4","10826","4.1585686550162776E-4","11331","4.531173617478239E-4","10612","4.310861072011218E-4","10846","SSC4D","false","SSC4D"
"0.0","1.500102967116232E-4","14816","1.8418955056425862E-4","14377","1.492575768730212E-4","14882","1.4130990206134925E-4","14765","1.5678463422734375E-4","14530","CNFN","false","CNFN"
"0.0","2.232488338949054E-4","13605","2.1500170986919317E-4","13917","1.7680618109140435E-4","14417","1.8245872761305383E-4","14001","1.7696165539536564E-4","14158","VGLL1","false","VGLL1"
"0.0","1.6826956013416092E-4","14504","1.7153834997680413E-4","14610","1.5266732881564222E-4","14816","1.4698699113535827E-4","14662","8.175612431599346E-5","16256","CABP4","false","CABP4"
"0.0","4.6788026472221745E-4","10781","5.139210929111158E-4","10626","4.6215431249009326E-4","10888","4.4963787845417194E-4","10647","4.1505238411470186E-4","11007","STARD7","false","STARD7"
"0.0","1.0373192919110465E-4","15804","1.0749810415137362E-4","15845","7.858164390505461E-5","16500","8.564023330805503E-5","16036","8.841200907796071E-5","16053","LINC00526","false","LINC00526"
"0.0","5.323003712168707E-4","10233","5.518870643319478E-4","10346","5.629245661026802E-4","10071","5.081603658821624E-4","10059","5.280996503605749E-4","9952","CRACR2A","false","CRACR2A"
"0.0","1.3306874803384997E-4","15129","1.265557338645372E-4","15447","1.4203744618285615E-4","15016","1.198338630342702E-4","15203","1.2442081977458887E-4","15179","NUDT22","false","NUDT22"
"0.0","0.0031453794803116657","2278","0.0032020114071901417","2429","0.0031843366118436897","2402","0.0031246603941716684","2170","2.7227913399251126E-4","12682","SIX3","false","SIX3"
"0.0","5.874219515843034E-4","9792","5.795737850067139E-4","10126","4.998601749092817E-4","10577","5.195014674475029E-4","9959","5.386527868150531E-4","9852","SERINC2","false","SERINC2"
"0.0","6.481443470477559E-5","16878","8.7472357206039E-5","16323","6.561607724994779E-5","16892","7.487872463683537E-5","16348","8.379882725620237E-5","16200","LHFP","false","LHFP"
"0.0","1.9111180486440447E-4","14120","2.0413295979371596E-4","14072","2.2330142939146287E-4","13662","1.9985653328437707E-4","13729","1.554024821212727E-4","14562","ISM2","false","ISM2"
"0.0","4.114635881584197E-4","11295","5.924046683459554E-4","10040","5.226051037320572E-4","10404","5.137892365222428E-4","10010","5.568763420101383E-4","9712","OR10H2","false","OR10H2"
"0.0","7.254974738788104E-4","8834","8.057051296434756E-4","8625","7.400790425731952E-4","8843","7.450988790882302E-4","8251","7.117907090719519E-4","8542","ANKMY2","false","ANKMY2"
"0.0","3.1052628236830863E-4","12417","3.225435301818906E-4","12506","3.7474750651155886E-4","11749","3.98153022523124E-4","11155","3.902635705480747E-4","11265","CD7","false","CD7"
"0.0","3.8502012061166597E-4","11549","4.140660578322593E-4","11518","3.996943967896083E-4","11494","3.484322482499436E-4","11693","3.462148390674799E-4","11750","SAYSD1","false","SAYSD1"
"0.0","7.446194583964383E-5","16597","7.339799845681575E-5","16751","7.491934597755568E-5","16620","5.754343132925378E-5","16981","5.789917790699725E-5","17001","RNA5S7","false","RNA5S7"
"0.0","0.0011204803079285831","6793","0.0011404942144704392","7024","0.0011706671297832699","6725","8.752631214782461E-4","7410","0.001011373191924379","6808","RPS10P5","false","RPS10P5"
"0.0","3.6945690973950865E-4","11730","3.872633479863303E-4","11763","3.7029183941916175E-4","11800","3.375631452332222E-4","11801","3.323872457727903E-4","11902","PDK2","false","PDK2"
"0.0","7.269157870935268E-5","16644","7.443228953678926E-5","16713","7.312681750314251E-5","16674","6.313707815394665E-5","16748","6.347833324634899E-5","16805","KRT87P","false","KRT87P"
"0.0","4.2194503615140106E-5","17724","4.353521793604768E-5","17769","4.257287207860363E-5","17646","2.4886369953648633E-5","18459","3.332348925182825E-5","18058","ZNF596","false","ZNF596"
"0.0","1.4306030998422155E-5","19316","1.5127199490015992E-5","19316","1.4453319392218111E-5","19327","6.106479161302188E-6","19543","1.4748088085084889E-5","19236","UGT2B4","false","UGT2B4"
"0.0","1.4306030998422155E-5","19315","1.5127199490015992E-5","19315","1.4453319392218111E-5","19326","6.106479161302188E-6","19542","1.4748088085084889E-5","19235","AQP11","false","AQP11"
"0.0","3.910038915336639E-4","11488","3.8857622566388825E-4","11753","3.4335916798249126E-4","12078","3.471096728383983E-4","11703","3.6792724206653727E-4","11505","PRTFDC1","false","PRTFDC1"
"0.0","3.211225138289044E-4","12290","3.248073327388191E-4","12478","2.644807269735837E-4","13077","2.1214628182531287E-4","13536","2.6349622579882083E-4","12786","LYSMD2","false","LYSMD2"
"0.0","3.5675664584045535E-4","11887","4.324207996300907E-4","11331","3.177256105551516E-4","12392","3.3661925511531594E-4","11813","4.0001804179924644E-4","11158","SOX3","false","SOX3"
"0.0","4.404662130715074E-5","17625","8.705018622037044E-5","16339","6.70374342165313E-5","16850","8.015386065819607E-5","16188","8.452193695393806E-5","16177","HLA-DOB","false","HLA-DOB"
"0.0","1.8850756782795046E-4","14156","1.856626996514204E-4","14342","1.799025599079407E-4","14361","1.5290196738937056E-4","14543","1.3730401287131283E-4","14908","CRYBB1","false","CRYBB1"
"0.0","0.0014517894522906936","5636","0.0012794705709155548","6499","0.0013840287298626395","5978","0.0013850773733180795","5192","8.782920866943627E-4","7513","TMPRSS13","false","TMPRSS13"
"0.0","5.708386269708741E-5","17127","0.00528887556662685","1027","0.0052712187398348586","1003","0.005277666957849739","961","0.0052829783209908145","956","TEF","false","TEF"
"0.0","4.1054695601675385E-4","11304","4.373617068817063E-4","11285","3.7287714706014073E-4","11772","4.459796047596187E-4","10691","4.9281845218412E-4","10259","MMD","false","MMD"
"0.0","2.762347093081404E-4","12857","2.748242639171566E-4","13075","2.6874904319086905E-4","13025","2.3856563102055676E-4","13110","2.412948806496465E-4","13121","AKAP6","false","AKAP6"
"0.0","1.0882480129155766E-4","15690","1.5040845810595173E-4","14969","1.4661080248497044E-4","14939","1.1244197179140077E-4","15398","1.3485359266573457E-4","14949","EFCAB1","false","EFCAB1"
"0.0","6.94988170237915E-4","9041","7.701850904280794E-4","8834","6.475904731398808E-4","9448","5.212017144232584E-4","9945","6.865930235406312E-4","8726","CD207","false","CD207"
"0.0","1.6258923441581926E-4","14603","1.7960042129008008E-4","14470","1.4152936371392494E-4","15029","1.6379795242674205E-4","14334","1.7547098141117149E-4","14191","PM20D1","false","PM20D1"
"0.0","2.0206939889340803E-4","13951","2.2758318516795826E-4","13760","2.1564412760935112E-4","13790","1.7262748042465238E-4","14177","2.1165972902346464E-4","13582","GOLGA8F","false","GOLGA8F"
"0.0","4.943624149204663E-4","10547","5.612660416844254E-4","10274","4.733332076445389E-4","10800","5.152818435323579E-4","9995","4.918796188101221E-4","10269","CPEB2","false","CPEB2"
"0.0","1.5417784559897975E-4","14746","1.7156700540322953E-4","14609","1.6096664165842045E-4","14685","1.4398726528263482E-4","14705","1.4595468392690066E-4","14729","LYSMD1","false","LYSMD1"
"0.0","1.3673327670971086E-4","15065","1.0845875572468038E-4","15823","1.3084636409583557E-4","15253","1.2982969578394747E-4","14996","9.707879738940192E-5","15852","STRA8","false","STRA8"
"0.0","1.5424055475770835E-4","14744","1.6632381201671614E-4","14683","1.4037009840546486E-4","15056","1.1314631266370751E-4","15379","1.647346532466924E-4","14396","DDX25","false","DDX25"
"0.0","3.1092599094062603E-4","12413","3.1304433119690097E-4","12614","3.1092105433636757E-4","12480","2.634657496287361E-4","12742","2.7140652924632826E-4","12689","KIF3C","false","KIF3C"
"0.0","3.823259715268847E-4","11584","4.108988068828489E-4","11547","3.8814350296576385E-4","11611","3.6854161634006634E-4","11480","3.480807016129872E-4","11730","IQCF1","false","IQCF1"
"0.0","1.830524025933703E-5","19126","1.8595259195580025E-5","19233","1.8160287958621004E-5","19244","1.5265807355133723E-5","19142","1.6279957309518178E-5","19182","LSP1P3","false","LSP1P3"
"0.0","2.9671621560912846E-4","12585","3.168777395029934E-4","12566","3.1585261006446014E-4","12413","2.556122938357932E-4","12849","3.196697070018537E-4","12057","CCDC116","false","CCDC116"
"0.0","1.991882227718219E-4","13996","2.3264764285819186E-4","13687","2.0062811352213107E-4","14038","1.992222233887811E-4","13741","1.873462906490583E-4","13977","SNX20","false","SNX20"
"0.0","2.8597037750218714E-4","12730","2.9998948390553626E-4","12768","2.946673493933497E-4","12697","2.1069044087450311E-4","13561","2.719700730112157E-4","12685","CCDC68","false","CCDC68"
"0.0","1.7156018110639276E-4","14451","1.7887004597611248E-4","14480","2.0282237484304922E-4","14006","1.9733251531796372E-4","13765","2.072292308874677E-4","13658","CCDC121","false","CCDC121"
"0.0","7.898386797476811E-5","16466","7.06452976143819E-5","16825","7.12270481629104E-5","16732","6.593792166125948E-5","16651","6.995561344525243E-5","16594","FAM156A","false","FAM156A"
"0.0","1.7062947389946223E-4","14468","1.7868578690616419E-4","14484","1.7408189883139986E-4","14460","1.291533003700454E-4","15011","1.366052695327454E-4","14923","GUCY2D","false","GUCY2D"
"0.0","3.064194271275965E-4","12469","3.0900820072685305E-4","12664","3.1455072799450385E-4","12435","2.7770582067557757E-4","12557","2.705312107904525E-4","12704","PLEKHH2","false","PLEKHH2"
"0.0","6.0651814252124045E-5","17004","5.523684272669424E-5","17281","6.151560138259664E-5","17010","3.42197959828076E-5","17902","5.331321441914725E-5","17159","XPNPEP2","false","XPNPEP2"
"0.0","2.598600962697422E-4","13048","2.616917552633705E-4","13251","2.8602350552218384E-4","12811","2.4216355977141964E-4","13052","2.5005214485758275E-4","12992","DFNB31","false","DFNB31"
"0.0","2.8789086990506314E-4","12703","3.1260866328732657E-4","12617","3.1598670399041434E-4","12411","2.578747314425541E-4","12818","2.0274748192793246E-4","13735","CCDC172","false","CCDC172"
"0.0","4.1660158715974097E-4","11259","4.5239756012250805E-4","11156","3.7864830038884334E-4","11713","4.097851658341336E-4","11036","4.279561949087964E-4","10880","PCDHB14","false","PCDHB14"
"0.0","0.003469445582272341","1905","0.0035569370305605025","2027","9.639413503373285E-4","7589","0.003478215545827166","1942","0.0034046458520181296","1849","RAMP3","false","RAMP3"
"0.0","7.113237737158219E-4","8930","7.930363785086754E-4","8698","8.370416438188339E-4","8280","7.179687608172973E-4","8449","6.934922587161563E-4","8673","PPM1M","false","PPM1M"
"0.0","3.2740782911452215E-4","12206","3.501100294130593E-4","12176","3.322550773193129E-4","12217","2.7288296215511584E-4","12628","2.6715149871731785E-4","12745","FOXJ1","false","FOXJ1"
"0.0","3.85434559501272E-4","11545","3.8406359942216097E-4","11785","3.519483617547408E-4","11996","3.3670171424292214E-4","11810","3.164479934661272E-4","12097","LRRC46","false","LRRC46"
"0.0","1.18180834789275E-4","15467","1.2795814264452194E-4","15416","8.374149765590318E-5","16358","1.0977030705821177E-4","15468","1.2483129807005198E-4","15170","COL26A1","false","COL26A1"
"0.0","3.460853082839603E-4","12006","3.368154778474836E-4","12335","3.491613529223494E-4","12030","2.8451634951906724E-4","12467","2.9868071157582225E-4","12330","GTF2A2","false","GTF2A2"
"0.0","6.083527712607903E-4","9620","6.048871788662043E-4","9950","6.098800010500412E-4","9705","5.21329599048673E-4","9944","5.311822563705444E-4","9925","BRF2","false","BRF2"
"0.0","2.136919113681102E-6","19724","2.1187160848385233E-6","19729","2.2171056773163864E-6","19724","1.4107124450607232E-6","19742","1.8232948855887516E-6","19727","AOAH","false","AOAH"
"0.0","3.2501660669319397E-4","12244","3.89921601814179E-4","11740","3.931883788281919E-4","11568","2.8648992103256224E-4","12447","3.6253409560036017E-4","11577","RFXAP","false","RFXAP"
"0.0","1.8776045779577417E-4","14167","2.0063896701995093E-4","14135","1.9031294856472773E-4","14216","1.869456407587109E-4","13920","1.8114888376779176E-4","14088","NTF4","false","NTF4"
"0.0","2.5480492318078146E-4","13124","2.1675527958750902E-4","13893","3.4381653872743006E-4","12069","3.292612816427948E-4","11913","3.2934941285666167E-4","11936","NLRC4","false","NLRC4"
"0.0","8.382072865049405E-4","8168","8.433456472408888E-4","8414","8.978465400596715E-4","7930","8.723301187170642E-4","7430","8.614400676705601E-4","7618","TLR3","false","TLR3"
"0.0","2.541252513073353E-4","13139","2.6469386089285856E-4","13211","2.898377266855467E-4","12748","2.3297658024981171E-4","13204","2.6448333609480485E-4","12776","IL37","false","IL37"
"0.0","7.541934734812629E-5","16565","8.38811153092805E-5","16423","7.182365759808802E-5","16709","6.220437349809388E-5","16777","7.247124190007884E-5","16516","BOK","false","BOK"
"0.0","4.3185504849067586E-4","11103","4.1731098053366544E-4","11489","4.509809964168136E-4","10991","4.438069275008708E-4","10717","4.7879271960169206E-4","10379","SLC7A3","false","SLC7A3"
"0.0","0.004400607244029166","1332","0.004552014562295224","1420","0.004376409790585623","1498","0.004486345824842144","1385","7.36560983215313E-4","8407","SERPINE2","false","SERPINE2"
"0.0","6.827116963318488E-4","9120","7.535325795767374E-4","8935","7.194300667250797E-4","8959","6.208620801478444E-4","9144","6.874530457111526E-4","8719","HDAC8","false","HDAC8"
"0.0","3.463233895868551E-4","11999","0.007487725878837679","406","0.007509662559172181","359","0.007483321083503312","405","0.0074726865357334984","379","HTR2B","false","HTR2B"
"0.0","4.4041064378518924E-4","11014","3.590891859527769E-4","12061","1.887570710036023E-4","14246","4.3890886628218054E-4","10767","4.170203603972729E-4","10989","FXYD6-FXYD2","false","FXYD6-FXYD2"
"0.0","1.9525284586704346E-4","14044","0.008127355745732496","322","0.008116420910518651","280","0.008110302216621235","336","0.008086291777070277","293","RNASEK","false","RNASEK"
"0.0","0.005979518300928623","707","1.4678716708658052E-4","15040","0.005969096934202158","700","0.005993160799214561","702","0.005978716398369526","679","CLDN9","false","CLDN9"
"0.0","3.2986461015446466E-5","18178","3.2756852697004446E-5","18282","2.9780832812849776E-5","18399","2.9256737262825377E-5","18147","3.0194873937608844E-5","18279","SLC6A17","false","SLC6A17"
"0.0","2.2681588837073348E-4","13541","3.261563535183144E-4","12460","3.170528414403613E-4","12400","2.882191351683971E-4","12423","3.2045374293928963E-4","12045","SLC31A2","false","SLC31A2"
"0.0","6.873793171240017E-4","9094","8.10522234267395E-4","8587","6.938926157373228E-4","9123","8.944517602683361E-4","7294","7.833659466433416E-4","8114","TMEM106C","false","TMEM106C"
"0.0","0.004414071839135267","1326","7.773461444816019E-4","8801","0.004439140088292418","1465","0.004546531033581733","1341","0.004426288041887352","1378","GPR42","false","GPR42"
"0.0","2.1697222629655803E-4","13712","1.648333278358642E-4","14715","1.610107535056476E-4","14683","1.9669082579997966E-4","13777","1.7601775601795968E-4","14175","RNF24","false","RNF24"
"0.0","2.641635737860069E-5","18544","5.7797876077279903E-5","17205","5.7354409061821044E-5","17147","5.540017691384496E-5","17057","5.614788581967873E-5","17060","ENPEP","false","ENPEP"
"0.0","4.247873515849992E-4","11167","4.852737444658126E-4","10867","3.8014527694341826E-4","11694","4.801618996886085E-4","10347","3.965197152909426E-4","11194","TMEM101","false","TMEM101"
"0.0","4.938886474070496E-4","10551","3.875485281932348E-4","11761","3.692679155850349E-4","11814","5.176682468405196E-4","9979","4.4381299139126154E-4","10726","TMEM50B","false","TMEM50B"
"0.0","0.00405871217331992","1538","0.004147091771082819","1647","9.09970518666436E-4","7862","0.0040968061445681","1601","0.0040527978125331696","1536","ELOVL4","false","ELOVL4"
"0.0","0.005590807272870173","808","3.9135507066493806E-4","11725","0.005570621065913993","869","0.005565011824684077","841","0.005608811432577917","816","FCGR1A","false","FCGR1A"
"0.0","8.035828954673669E-5","16431","9.195271757969777E-5","16194","9.088967710016384E-5","16163","6.88459726225524E-5","16541","7.139208585001966E-5","16547","CCDC83","false","CCDC83"
"0.0","3.6890100923893924E-4","11737","4.228974322968161E-4","11434","4.1881118921147434E-4","11308","3.7647444674582367E-4","11393","3.686635550255312E-4","11497","KIF2B","false","KIF2B"
"0.0","3.021686554146499E-4","12519","3.297194457271897E-4","12417","3.0308248832153196E-4","12582","2.9857649866288735E-4","12295","2.3111804746618215E-4","13292","AZIN1","false","AZIN1"
"0.0","3.3281628077908606E-4","12154","4.2175405945787974E-4","11446","3.922701599740509E-4","11575","4.4732552661358823E-4","10677","4.2745165360542594E-4","10887","FAM63B","false","FAM63B"
"0.0","2.025274039400121E-4","13945","2.042041444247166E-4","14070","2.1709919781802133E-4","13759","2.0820510013431728E-4","13608","1.8104619802635703E-4","14092","MTL5","false","MTL5"
"0.0","5.2204183926886197E-5","17287","7.346352312029545E-5","16750","6.41811650310042E-5","16936","5.421378030723824E-5","17088","6.902831268752345E-5","16624","SMCO1","false","SMCO1"
"0.0","3.202988732883414E-4","12302","3.1758988766602495E-4","12556","3.181889546504698E-4","12389","1.7878967972029985E-4","14055","3.0336450386679364E-4","12265","ERICH1","false","ERICH1"
"0.0","1.0081935126885919E-4","15863","9.507755502679728E-5","16125","9.52208728252174E-5","16050","7.461387818501315E-5","16351","9.170223820316517E-5","15970","ZNF615","false","ZNF615"
"0.0","6.319201441861328E-5","16934","6.485906753274392E-5","17004","6.485722149859684E-5","16917","2.1264885975931635E-5","18687","6.150193845075414E-5","16882","ZNF570","false","ZNF570"
"0.0","2.543692051040397E-4","13133","2.758903368108162E-4","13059","2.6451725155248726E-4","13074","1.7614093945608828E-4","14111","2.1645208236159756E-4","13507","C19orf68","false","C19orf68"
"0.0","0.004854826990344269","1089","0.004948686759335782","1184","6.630773782414622E-4","9334","0.004849053882609317","1168","0.0048679944843934","1165","ATXN7L2","false","ATXN7L2"
"0.0","2.579166283365386E-4","13074","2.60379305561825E-4","13267","2.685847561091067E-4","13026","2.3672707848592606E-4","13138","2.452392900529621E-4","13067","PPP1R11","false","PPP1R11"
"0.0","0.0018315656217149352","4658","0.0021582070598737805","4285","0.001635614944043795","5289","0.0015382570252469182","4741","0.001963980915078884","3814","LGALS7B","false","LGALS7B"
"0.0","1.6291269061274942E-4","14599","1.8924922147673602E-4","14296","1.9424054040785487E-4","14140","1.5615253025050562E-4","14476","1.8758272457107628E-4","13970","ATP5EP2","false","ATP5EP2"
"0.0","4.319667451178355E-4","11102","4.518381002020085E-4","11161","4.351433820620467E-4","11141","3.1340301916868353E-4","12112","3.4164581764660967E-4","11796","COMMD3-BMI1","false","COMMD3-BMI1"
"0.0","0.0030266577674630344","2477","0.003033603869393902","2725","0.002952872441996698","2800","0.0029830519878920477","2346","2.253977541025982E-4","13382","PILRA","false","PILRA"
"0.0","1.6025335899275594E-4","14640","2.0926980049570473E-4","13992","1.9550367282605296E-4","14114","1.7567717208489032E-4","14120","1.924739069021159E-4","13890","INSM1","false","INSM1"
"0.0","8.993265255479754E-5","16139","9.692655170110696E-5","16073","9.605406975124245E-5","16032","6.43774844348695E-5","16699","8.236672855815658E-5","16238","SYN3","false","SYN3"
"0.0","2.4869699347471517E-4","13224","2.3375190604196867E-4","13674","2.0952730917932563E-4","13876","2.1582931787101435E-4","13484","2.521339738821839E-4","12952","RFX2","false","RFX2"
"0.0","3.9242752037040534E-4","11474","4.450297239661375E-4","11227","4.3264302938676464E-4","11171","3.3564650340643193E-4","11826","3.398715900132494E-4","11813","TGIF2LX","false","TGIF2LX"
"0.0","8.53831158016597E-5","16264","9.253548590551825E-5","16182","1.2802089261671607E-4","15318","1.156935371652981E-4","15320","1.2306760138398466E-4","15208","HOXA2","false","HOXA2"
"0.0","2.554196588295416E-4","13111","2.7294502084322767E-4","13094","2.2818105833498736E-4","13609","2.0767781792943067E-4","13613","2.1478419291033298E-4","13532","PMM1","false","PMM1"
"0.0","3.7784691475479387E-4","11632","3.053773527957955E-4","12704","3.648803886465219E-4","11865","3.212129736547384E-4","12020","3.348326834724102E-4","11871","F7","false","F7"
"0.0","9.339454886584109E-4","7649","9.607055214903602E-4","7803","9.30283162391388E-4","7750","8.419036198687299E-4","7614","8.605293732457155E-4","7622","COX6C","false","COX6C"
"0.0","0.003210345773939163","2174","0.0032003706216417395","2437","0.0032353598081440367","2323","0.003195751639707001","2102","1.9119940170300603E-4","13917","C19orf80","false","C19orf80"
"0.0","1.3509209938058675E-4","15092","1.2695603123209326E-4","15434","1.3504684471871736E-4","15172","1.1330484550705299E-4","15377","1.2782721581962734E-4","15116","TNXB","false","TNXB"
"0.0","5.029839055420263E-5","17343","5.146073363593579E-5","17401","4.860158754786329E-5","17453","4.537190678887954E-5","17369","3.85639537957194E-5","17802","GSX2","false","GSX2"
"0.0","1.1232191065724812E-4","15609","1.1626852589260905E-4","15647","1.121071312815696E-4","15646","8.817729923117194E-5","15976","8.057973970740259E-5","16287","ARID3C","false","ARID3C"
"0.0","6.001622161080097E-4","9686","8.146168417192252E-4","8554","5.023727178542543E-4","10557","7.957636706682774E-4","7904","7.672436678501531E-4","8210","LCE1B","false","LCE1B"
"0.0","6.106215092084371E-4","9603","6.902556902052314E-4","9346","5.608833543464561E-4","10091","6.26197819638559E-4","9102","6.213375014446653E-4","9214","ZNF792","false","ZNF792"
"0.0","3.616101452939965E-4","11827","3.395323142135213E-4","12295","3.772959716000965E-4","11722","3.0241475060812436E-4","12258","3.2893860094681496E-4","11939","UBTD2","false","UBTD2"
"0.0","4.399502676541753E-5","17634","4.4905597696710706E-5","17694","4.2129153669985885E-5","17665","4.0452779237863985E-5","17548","3.29408042823472E-5","18081","CENPVP1","false","CENPVP1"
"0.0","5.451905858585051E-4","10130","5.512123177401169E-4","10354","5.235525569049698E-4","10394","5.390908407581236E-4","9798","4.364799558481173E-4","10793","ABCB8","false","ABCB8"
"0.0","5.876459000697691E-4","9787","5.363445970395314E-4","10479","4.8784070656312704E-4","10677","5.682304893609258E-4","9559","5.829515534688869E-4","9515","ACSL5","false","ACSL5"
"0.0","5.170045138310896E-4","10360","8.852850869351496E-4","8183","8.066238639661175E-4","8438","8.822432032352427E-4","7364","8.582856545435079E-4","7633","ALG9","false","ALG9"
"0.0","8.11895401031472E-4","8336","0.0010593604532153497","7353","7.689011033239923E-4","8661","0.0010740692753232728","6360","9.875120529556438E-4","6928","ATRN","false","ATRN"
"0.0","5.715005583321202E-4","9914","6.327612887392878E-4","9739","5.713288404449848E-4","9994","5.859158843170542E-4","9418","5.613466045645609E-4","9675","BCAP29","false","BCAP29"
"0.0","1.5852382268869022E-4","14668","2.3856273055168612E-4","13584","1.9363728062845215E-4","14154","2.13161118884815E-4","13519","2.1646485296853611E-4","13506","C6orf89","false","C6orf89"
"0.0","7.453058575566467E-5","16594","7.580293760733669E-5","16669","4.376011659043915E-5","17619","7.15946555414572E-5","16451","6.382331019060527E-5","16795","CADM3","false","CADM3"
